Id,Zone,Task operation,Duration,Resources,Craft,Construciton order
42.0,z0,Interior Walls,5,1,VVS,41.0
43.0,z0,Floor,5,1,Electrician,42.0
44.0,z0,Gypsum,1,2,Electrician,43.0
45.0,z0,Gypsum,3,2,Electrician,44.0
46.0,z0,Gypsum,7,3,Electrician,45.0
47.0,z0,Gypsum,8,2,Painter,46.0
48.0,z0,Interior Walls,8,1,Electrician,47.0
49.0,z0,Electricity,1,3,VVS,48.0
50.0,z0,Floor,6,3,Electrician,49.0
51.0,z0,Floor,3,1,VVS,50.0
52.0,z0,Gypsum,8,1,VVS,51.0
53.0,z0,Electricity,7,3,Electrician,52.0
54.0,z0,Structural Walls,7,2,Carpenter,53.0
55.0,z0,Interior Walls,2,2,Painter,54.0
56.0,z0,Electricity,3,3,Electrician,55.0
57.0,z0,Interior Walls,5,2,Painter,56.0
58.0,z0,Floor,7,1,Painter,57.0
59.0,z0,Sewage,6,3,Concrete,58.0
60.0,z0,Floor,2,1,Electrician,59.0
61.0,z0,Electricity,7,1,Concrete,60.0
62.0,z0,Interior Walls,2,1,Concrete,61.0
63.0,z0,Gypsum,8,1,Carpenter,62.0
64.0,z0,Sewage,9,2,Carpenter,63.0
65.0,z0,Interior Walls,6,1,Carpenter,64.0
66.0,z0,Electricity,2,2,Concrete,65.0
67.0,z0,Gypsum,2,2,Concrete,66.0
68.0,z0,Structural Foundation,2,3,Painter,67.0
69.0,z0,Structural Walls,5,3,VVS,68.0
70.0,z0,Floor,2,3,Painter,69.0
71.0,z0,Structural Walls,4,3,Carpenter,70.0
72.0,z0,Floor,3,1,Painter,71.0
73.0,z0,Structural Foundation,6,2,VVS,72.0
74.0,z0,Gypsum,1,3,VVS,73.0
75.0,z0,Electricity,9,1,Concrete,74.0
76.0,z0,Structural Walls,7,1,VVS,75.0
77.0,z0,Piping,4,3,Carpenter,76.0
78.0,z0,Gypsum,5,3,Painter,77.0
79.0,z0,Gypsum,1,1,Carpenter,78.0
80.0,z0,Gypsum,6,1,VVS,79.0
81.0,z0,Structural Foundation,2,2,Electrician,80.0
82.0,z0,Structural Foundation,2,2,Electrician,81.0
83.0,z0,Sewage,9,3,Concrete,82.0
84.0,z0,Piping,6,3,VVS,83.0
85.0,z0,Interior Walls,7,2,Concrete,84.0
86.0,z0,Structural Walls,7,2,Electrician,85.0
87.0,z0,Electricity,4,2,Painter,86.0
88.0,z0,Piping,4,3,Electrician,87.0
89.0,z0,Interior Walls,5,1,VVS,88.0
90.0,z0,Interior Walls,6,3,Carpenter,89.0
91.0,z0,Interior Walls,2,3,Electrician,90.0
92.0,z0,Sewage,7,2,Painter,91.0
93.0,z0,Piping,7,2,Electrician,92.0
94.0,z0,Structural Foundation,5,2,Painter,93.0
95.0,z0,Sewage,1,2,Carpenter,94.0
96.0,z0,Piping,7,3,VVS,95.0
97.0,z0,Interior Walls,5,2,Painter,96.0
98.0,z0,Floor,1,2,Carpenter,97.0
99.0,z0,Gypsum,9,3,VVS,98.0
100.0,z0,Piping,2,1,Painter,99.0
101.0,z0,Interior Walls,5,3,Concrete,100.0
102.0,z0,Electricity,3,2,Concrete,101.0
103.0,z0,Structural Walls,1,2,Electrician,102.0
104.0,z0,Floor,5,3,Concrete,103.0
105.0,z0,Structural Walls,7,2,VVS,104.0
106.0,z0,Piping,2,3,VVS,105.0
107.0,z0,Interior Walls,3,1,Carpenter,106.0
108.0,z0,Floor,3,1,Concrete,107.0
109.0,z0,Gypsum,7,1,VVS,108.0
110.0,z0,Interior Walls,1,3,VVS,109.0
111.0,z0,Structural Foundation,5,1,VVS,110.0
112.0,z0,Sewage,1,3,Painter,111.0
113.0,z0,Piping,9,3,Electrician,112.0
114.0,z0,Electricity,9,3,Painter,113.0
115.0,z0,Structural Walls,6,2,VVS,114.0
116.0,z0,Structural Walls,2,3,Carpenter,115.0
117.0,z0,Piping,5,2,VVS,116.0
118.0,z0,Structural Walls,5,3,VVS,117.0
119.0,z0,Structural Foundation,1,3,Electrician,118.0
120.0,z0,Sewage,9,3,Painter,119.0
121.0,z0,Piping,4,3,Electrician,120.0
122.0,z0,Structural Walls,1,2,Carpenter,121.0
123.0,z0,Piping,6,2,Concrete,122.0
124.0,z0,Piping,3,2,Electrician,123.0
125.0,z0,Piping,9,1,Painter,124.0
126.0,z0,Piping,2,1,Painter,125.0
127.0,z0,Piping,4,2,VVS,126.0
128.0,z0,Interior Walls,1,1,Electrician,127.0
129.0,z0,Floor,3,1,Electrician,128.0
130.0,z0,Piping,7,3,VVS,129.0
131.0,z0,Interior Walls,9,3,Concrete,130.0
132.0,z0,Gypsum,5,3,Carpenter,131.0
133.0,z0,Electricity,4,2,Concrete,132.0
134.0,z0,Interior Walls,9,2,Concrete,133.0
135.0,z0,Structural Walls,2,3,Concrete,134.0
136.0,z0,Gypsum,7,2,Carpenter,135.0
137.0,z0,Structural Walls,3,2,Concrete,136.0
138.0,z0,Sewage,3,2,Electrician,137.0
139.0,z0,Structural Walls,8,1,Carpenter,138.0
140.0,z0,Sewage,3,2,Electrician,139.0
141.0,z0,Structural Walls,8,3,Painter,140.0
142.0,z0,Floor,7,2,Painter,141.0
143.0,z0,Gypsum,1,1,Carpenter,142.0
144.0,z0,Structural Foundation,5,2,VVS,143.0
145.0,z0,Sewage,3,3,Painter,144.0
146.0,z0,Structural Foundation,9,3,Concrete,145.0
147.0,z0,Sewage,7,3,Painter,146.0
148.0,z0,Gypsum,7,3,Electrician,147.0
149.0,z0,Interior Walls,3,2,Electrician,148.0
150.0,z0,Sewage,6,1,Electrician,149.0
151.0,z0,Floor,5,2,Concrete,150.0
152.0,z0,Sewage,3,1,VVS,151.0
153.0,z0,Sewage,5,2,Electrician,152.0
154.0,z0,Interior Walls,6,1,Electrician,153.0
155.0,z0,Floor,3,3,VVS,154.0
156.0,z0,Piping,7,2,Electrician,155.0
157.0,z0,Sewage,8,1,Concrete,156.0
158.0,z0,Interior Walls,9,2,VVS,157.0
159.0,z0,Floor,4,2,VVS,158.0
160.0,z0,Interior Walls,1,2,Painter,159.0
161.0,z0,Interior Walls,3,2,Painter,160.0
162.0,z0,Floor,1,3,Electrician,161.0
163.0,z0,Floor,1,1,Painter,162.0
164.0,z0,Piping,3,1,VVS,163.0
165.0,z0,Structural Foundation,3,3,Carpenter,164.0
166.0,z0,Gypsum,8,3,Electrician,165.0
167.0,z0,Structural Foundation,3,2,Painter,166.0
168.0,z0,Piping,5,1,Painter,167.0
169.0,z0,Structural Foundation,3,3,VVS,168.0
170.0,z0,Piping,8,1,Carpenter,169.0
171.0,z0,Interior Walls,7,2,Electrician,170.0
172.0,z0,Piping,8,2,VVS,171.0
173.0,z0,Gypsum,1,3,Concrete,172.0
174.0,z0,Electricity,8,1,Concrete,173.0
175.0,z0,Piping,1,3,VVS,174.0
176.0,z0,Gypsum,6,1,Concrete,175.0
177.0,z0,Structural Foundation,8,2,Electrician,176.0
178.0,z0,Sewage,6,1,Painter,177.0
179.0,z0,Electricity,2,1,Painter,178.0
180.0,z0,Sewage,6,2,Electrician,179.0
181.0,z0,Gypsum,5,3,VVS,180.0
182.0,z0,Interior Walls,5,3,VVS,181.0
183.0,z0,Structural Foundation,2,3,Painter,182.0
184.0,z0,Gypsum,2,3,Painter,183.0
185.0,z0,Electricity,8,1,Concrete,184.0
186.0,z0,Piping,2,1,VVS,185.0
187.0,z0,Floor,2,2,Electrician,186.0
188.0,z0,Floor,4,3,Painter,187.0
189.0,z0,Sewage,9,1,Carpenter,188.0
190.0,z0,Sewage,7,3,Electrician,189.0
191.0,z0,Interior Walls,7,2,Painter,190.0
192.0,z0,Electricity,6,1,Painter,191.0
193.0,z0,Piping,8,1,VVS,192.0
194.0,z0,Structural Foundation,8,3,Electrician,193.0
195.0,z0,Interior Walls,3,1,VVS,194.0
196.0,z0,Piping,4,3,Carpenter,195.0
197.0,z0,Electricity,1,1,Electrician,196.0
198.0,z0,Structural Foundation,4,3,Carpenter,197.0
199.0,z0,Structural Foundation,3,3,Carpenter,198.0
200.0,z0,Interior Walls,1,3,Carpenter,199.0
201.0,z0,Structural Foundation,1,1,Electrician,200.0
202.0,z0,Structural Walls,2,2,Electrician,201.0
203.0,z0,Structural Walls,2,3,Electrician,202.0
204.0,z0,Piping,1,1,VVS,203.0
205.0,z0,Piping,6,2,VVS,204.0
206.0,z0,Electricity,2,1,Carpenter,205.0
207.0,z0,Floor,4,2,Painter,206.0
208.0,z0,Sewage,5,3,Concrete,207.0
209.0,z0,Electricity,3,3,Electrician,208.0
210.0,z0,Sewage,7,3,Electrician,209.0
211.0,z0,Floor,8,1,Carpenter,210.0
212.0,z0,Sewage,2,2,Concrete,211.0
213.0,z0,Electricity,7,3,Electrician,212.0
214.0,z0,Piping,3,3,Electrician,213.0
215.0,z0,Structural Walls,5,1,VVS,214.0
216.0,z0,Gypsum,4,1,Painter,215.0
217.0,z0,Piping,2,2,Electrician,216.0
218.0,z0,Electricity,8,1,Carpenter,217.0
219.0,z0,Gypsum,6,2,Painter,218.0
220.0,z0,Sewage,3,3,VVS,219.0
221.0,z0,Structural Walls,5,3,Electrician,220.0
222.0,z0,Electricity,4,1,Concrete,221.0
223.0,z0,Electricity,9,1,VVS,222.0
224.0,z0,Sewage,6,2,Concrete,223.0
225.0,z0,Interior Walls,1,3,Concrete,224.0
226.0,z0,Sewage,2,3,Concrete,225.0
227.0,z0,Sewage,5,3,Carpenter,226.0
228.0,z0,Gypsum,3,3,VVS,227.0
229.0,z0,Floor,9,1,Carpenter,228.0
230.0,z0,Electricity,3,3,Painter,229.0
231.0,z0,Gypsum,9,3,VVS,230.0
232.0,z0,Electricity,8,1,Painter,231.0
233.0,z0,Electricity,8,3,Concrete,232.0
234.0,z0,Interior Walls,9,1,Concrete,233.0
235.0,z0,Structural Walls,1,1,Painter,234.0
236.0,z0,Interior Walls,6,2,VVS,235.0
237.0,z0,Structural Foundation,1,1,Painter,236.0
238.0,z0,Sewage,4,2,Concrete,237.0
239.0,z0,Interior Walls,3,1,Concrete,238.0
240.0,z0,Piping,3,3,Electrician,239.0
241.0,z0,Floor,7,2,Carpenter,240.0
242.0,z0,Gypsum,3,1,Concrete,241.0
243.0,z0,Floor,2,1,Painter,242.0
244.0,z0,Structural Foundation,3,1,Electrician,243.0
245.0,z0,Floor,3,3,VVS,244.0
246.0,z0,Structural Foundation,6,1,Painter,245.0
247.0,z0,Sewage,2,1,Concrete,246.0
248.0,z0,Gypsum,4,1,VVS,247.0
249.0,z0,Structural Foundation,4,2,Carpenter,248.0
250.0,z0,Floor,9,1,VVS,249.0
251.0,z0,Floor,9,2,Concrete,250.0
252.0,z0,Electricity,7,1,Carpenter,251.0
253.0,z0,Floor,4,2,Electrician,252.0
254.0,z0,Gypsum,5,2,Painter,253.0
255.0,z0,Floor,4,3,Painter,254.0
256.0,z0,Interior Walls,2,2,Carpenter,255.0
257.0,z0,Gypsum,9,3,Concrete,256.0
258.0,z0,Structural Walls,7,3,Concrete,257.0
259.0,z0,Sewage,6,1,Electrician,258.0
260.0,z0,Sewage,9,1,VVS,259.0
261.0,z0,Gypsum,2,2,Carpenter,260.0
262.0,z0,Structural Foundation,6,1,Electrician,261.0
263.0,z0,Piping,6,2,Electrician,262.0
264.0,z0,Structural Walls,1,2,Carpenter,263.0
265.0,z0,Interior Walls,7,2,Electrician,264.0
266.0,z0,Gypsum,4,1,Electrician,265.0
267.0,z0,Piping,1,3,VVS,266.0
268.0,z0,Floor,6,3,VVS,267.0
269.0,z0,Sewage,9,1,Concrete,268.0
270.0,z0,Floor,8,1,Electrician,269.0
271.0,z0,Interior Walls,7,1,Electrician,270.0
272.0,z0,Electricity,8,1,VVS,271.0
273.0,z0,Electricity,9,3,Concrete,272.0
274.0,z0,Structural Foundation,6,1,Painter,273.0
275.0,z0,Electricity,9,1,Painter,274.0
276.0,z0,Structural Walls,8,2,Concrete,275.0
277.0,z0,Interior Walls,4,3,Painter,276.0
278.0,z0,Structural Walls,3,3,Painter,277.0
279.0,z0,Piping,5,1,Electrician,278.0
280.0,z0,Structural Walls,6,2,Painter,279.0
281.0,z0,Piping,3,3,Concrete,280.0
282.0,z0,Structural Foundation,9,1,Painter,281.0
283.0,z0,Interior Walls,9,2,Electrician,282.0
284.0,z0,Piping,9,1,Carpenter,283.0
285.0,z0,Structural Foundation,5,1,VVS,284.0
286.0,z0,Gypsum,6,2,Electrician,285.0
287.0,z0,Piping,2,1,Painter,286.0
288.0,z0,Gypsum,1,1,Concrete,287.0
289.0,z0,Piping,2,2,Carpenter,288.0
290.0,z0,Electricity,3,3,Concrete,289.0
291.0,z0,Sewage,8,3,Painter,290.0
292.0,z0,Structural Walls,1,3,Electrician,291.0
293.0,z0,Structural Foundation,6,2,Carpenter,292.0
294.0,z0,Floor,3,1,VVS,293.0
295.0,z0,Electricity,5,2,Electrician,294.0
296.0,z0,Structural Walls,7,2,Concrete,295.0
297.0,z0,Sewage,1,1,Concrete,296.0
298.0,z0,Structural Foundation,3,3,Concrete,297.0
299.0,z0,Structural Walls,6,2,Carpenter,298.0
300.0,z0,Sewage,8,1,VVS,299.0
301.0,z0,Electricity,8,1,Electrician,300.0
302.0,z0,Electricity,4,1,Electrician,301.0
303.0,z0,Gypsum,2,3,Concrete,302.0
304.0,z0,Electricity,2,3,Concrete,303.0
305.0,z0,Structural Walls,7,2,VVS,304.0
306.0,z0,Structural Walls,1,1,Painter,305.0
307.0,z0,Piping,3,1,Painter,306.0
308.0,z0,Interior Walls,8,1,Electrician,307.0
309.0,z0,Structural Foundation,6,3,Painter,308.0
310.0,z0,Gypsum,5,2,Concrete,309.0
311.0,z0,Floor,9,3,Concrete,310.0
312.0,z0,Electricity,5,2,Carpenter,311.0
313.0,z0,Gypsum,6,1,VVS,312.0
314.0,z0,Structural Foundation,4,3,Painter,313.0
315.0,z0,Structural Foundation,6,2,VVS,314.0
316.0,z0,Piping,5,1,Electrician,315.0
317.0,z0,Floor,2,2,VVS,316.0
318.0,z0,Structural Foundation,3,1,Concrete,317.0
319.0,z0,Gypsum,8,1,Painter,318.0
320.0,z0,Electricity,4,2,Concrete,319.0
321.0,z0,Electricity,6,3,Electrician,320.0
322.0,z0,Gypsum,2,3,Carpenter,321.0
323.0,z0,Electricity,1,2,Carpenter,322.0
324.0,z0,Interior Walls,3,1,Carpenter,323.0
325.0,z0,Electricity,1,2,Painter,324.0
326.0,z0,Gypsum,9,2,VVS,325.0
327.0,z0,Structural Walls,4,2,Electrician,326.0
328.0,z0,Electricity,1,2,Carpenter,327.0
329.0,z0,Sewage,8,2,Electrician,328.0
330.0,z0,Electricity,9,1,Electrician,329.0
331.0,z0,Piping,9,1,Carpenter,330.0
332.0,z0,Piping,2,3,VVS,331.0
333.0,z0,Structural Walls,7,3,Carpenter,332.0
334.0,z0,Floor,3,1,Painter,333.0
335.0,z0,Structural Foundation,6,1,VVS,334.0
336.0,z0,Sewage,4,2,Carpenter,335.0
337.0,z0,Structural Walls,1,1,Carpenter,336.0
338.0,z0,Gypsum,3,3,Carpenter,337.0
339.0,z0,Structural Foundation,3,3,Electrician,338.0
340.0,z0,Piping,3,2,VVS,339.0
341.0,z0,Electricity,5,1,VVS,340.0
342.0,z0,Gypsum,5,2,Electrician,341.0
343.0,z0,Electricity,6,2,Concrete,342.0
344.0,z0,Electricity,8,1,VVS,343.0
345.0,z0,Structural Foundation,7,2,Electrician,344.0
346.0,z0,Piping,2,3,Carpenter,345.0
347.0,z0,Sewage,5,1,Electrician,346.0
348.0,z0,Electricity,7,2,VVS,347.0
349.0,z0,Floor,9,3,VVS,348.0
350.0,z0,Electricity,5,1,Carpenter,349.0
351.0,z0,Floor,5,2,Painter,350.0
352.0,z0,Floor,7,3,Concrete,351.0
353.0,z0,Sewage,3,1,Painter,352.0
354.0,z0,Electricity,4,3,Electrician,353.0
355.0,z0,Piping,4,3,Painter,354.0
356.0,z0,Gypsum,5,3,Painter,355.0
357.0,z0,Piping,6,2,Painter,356.0
358.0,z0,Electricity,8,2,Painter,357.0
359.0,z0,Structural Foundation,1,1,Painter,358.0
360.0,z0,Floor,8,3,Painter,359.0
361.0,z0,Sewage,1,2,Concrete,360.0
362.0,z0,Interior Walls,8,2,Carpenter,361.0
363.0,z0,Piping,9,1,Electrician,362.0
364.0,z0,Electricity,4,2,Carpenter,363.0
365.0,z0,Interior Walls,3,3,Painter,364.0
366.0,z0,Structural Foundation,1,3,VVS,365.0
367.0,z0,Structural Walls,9,1,Electrician,366.0
368.0,z0,Structural Walls,2,1,Painter,367.0
369.0,z0,Floor,2,3,VVS,368.0
370.0,z0,Floor,3,2,Painter,369.0
371.0,z0,Piping,9,2,Painter,370.0
372.0,z0,Electricity,1,2,Electrician,371.0
373.0,z0,Piping,5,3,Electrician,372.0
374.0,z0,Interior Walls,5,3,VVS,373.0
375.0,z0,Structural Foundation,6,1,Painter,374.0
376.0,z0,Structural Walls,6,1,Painter,375.0
377.0,z0,Sewage,6,3,Concrete,376.0
378.0,z0,Structural Foundation,9,1,Concrete,377.0
379.0,z0,Interior Walls,6,2,Painter,378.0
380.0,z0,Structural Walls,8,1,Painter,379.0
381.0,z0,Floor,8,3,Carpenter,380.0
382.0,z0,Electricity,4,1,Carpenter,381.0
383.0,z0,Piping,5,2,Painter,382.0
384.0,z0,Floor,2,3,VVS,383.0
385.0,z0,Structural Walls,9,1,Painter,384.0
386.0,z0,Interior Walls,9,3,Painter,385.0
387.0,z0,Floor,2,3,Electrician,386.0
388.0,z0,Piping,3,3,Concrete,387.0
389.0,z0,Sewage,3,2,Electrician,388.0
390.0,z0,Floor,8,3,Painter,389.0
391.0,z0,Structural Walls,2,1,VVS,390.0
392.0,z0,Gypsum,7,3,VVS,391.0
393.0,z0,Gypsum,7,2,Carpenter,392.0
394.0,z0,Structural Walls,9,3,Concrete,393.0
395.0,z0,Floor,5,3,Electrician,394.0
396.0,z0,Floor,1,2,Concrete,395.0
397.0,z0,Floor,9,1,VVS,396.0
398.0,z0,Interior Walls,6,1,Concrete,397.0
399.0,z0,Interior Walls,5,1,Carpenter,398.0
400.0,z1,Electricity,4,1,Carpenter,399.0
401.0,z1,Structural Walls,7,3,Painter,400.0
402.0,z1,Interior Walls,4,2,Carpenter,401.0
403.0,z1,Sewage,5,3,Electrician,402.0
404.0,z1,Piping,2,2,Concrete,403.0
405.0,z1,Floor,8,2,Electrician,404.0
406.0,z1,Sewage,8,1,VVS,405.0
407.0,z1,Piping,4,3,Painter,406.0
408.0,z1,Electricity,1,3,Painter,407.0
409.0,z1,Floor,9,2,VVS,408.0
410.0,z1,Structural Foundation,2,1,VVS,409.0
411.0,z1,Structural Foundation,2,1,Painter,410.0
412.0,z1,Gypsum,7,3,VVS,411.0
413.0,z1,Electricity,3,3,VVS,412.0
414.0,z1,Interior Walls,4,1,Electrician,413.0
415.0,z1,Piping,7,2,VVS,414.0
416.0,z1,Piping,5,3,Painter,415.0
417.0,z1,Sewage,6,3,Concrete,416.0
418.0,z1,Structural Foundation,5,2,VVS,417.0
419.0,z1,Piping,1,2,Electrician,418.0
420.0,z1,Sewage,4,3,Carpenter,419.0
421.0,z1,Gypsum,9,1,Electrician,420.0
422.0,z1,Structural Foundation,1,1,Painter,421.0
423.0,z1,Structural Walls,1,1,Electrician,422.0
424.0,z1,Gypsum,8,3,Concrete,423.0
425.0,z1,Floor,1,1,VVS,424.0
426.0,z1,Structural Foundation,2,3,Painter,425.0
427.0,z1,Structural Foundation,8,2,Carpenter,426.0
428.0,z1,Sewage,4,2,Painter,427.0
429.0,z1,Interior Walls,4,2,Carpenter,428.0
430.0,z1,Interior Walls,8,3,Electrician,429.0
431.0,z1,Gypsum,5,2,VVS,430.0
432.0,z1,Structural Walls,7,1,VVS,431.0
433.0,z1,Sewage,8,3,Concrete,432.0
434.0,z1,Structural Walls,4,3,Concrete,433.0
435.0,z1,Structural Foundation,2,2,Concrete,434.0
436.0,z1,Interior Walls,2,3,Painter,435.0
437.0,z1,Gypsum,1,1,Concrete,436.0
438.0,z1,Floor,5,2,Painter,437.0
439.0,z1,Structural Walls,8,2,Painter,438.0
440.0,z1,Electricity,4,2,Painter,439.0
441.0,z1,Gypsum,5,3,Painter,440.0
442.0,z1,Electricity,6,1,Painter,441.0
443.0,z1,Floor,5,1,Electrician,442.0
444.0,z1,Electricity,4,2,Electrician,443.0
445.0,z1,Piping,8,1,Electrician,444.0
446.0,z1,Sewage,3,2,Carpenter,445.0
447.0,z1,Gypsum,2,2,Painter,446.0
448.0,z1,Gypsum,9,1,Carpenter,447.0
449.0,z1,Electricity,4,1,Concrete,448.0
450.0,z1,Structural Foundation,8,1,Painter,449.0
451.0,z1,Interior Walls,6,3,Electrician,450.0
452.0,z1,Gypsum,5,1,Painter,451.0
453.0,z1,Structural Walls,5,2,Carpenter,452.0
454.0,z1,Sewage,7,3,VVS,453.0
455.0,z1,Electricity,9,1,Painter,454.0
456.0,z1,Interior Walls,3,3,Painter,455.0
457.0,z1,Structural Walls,2,3,Carpenter,456.0
458.0,z1,Electricity,3,2,VVS,457.0
459.0,z1,Piping,1,1,Electrician,458.0
460.0,z1,Electricity,9,3,Electrician,459.0
461.0,z1,Structural Foundation,1,2,Carpenter,460.0
462.0,z1,Structural Foundation,8,1,Concrete,461.0
463.0,z1,Interior Walls,7,3,VVS,462.0
464.0,z1,Piping,8,2,Electrician,463.0
465.0,z1,Structural Foundation,3,1,VVS,464.0
466.0,z1,Sewage,1,3,Electrician,465.0
467.0,z1,Floor,9,3,Concrete,466.0
468.0,z1,Sewage,2,2,Painter,467.0
469.0,z1,Sewage,9,3,Concrete,468.0
470.0,z1,Structural Walls,2,2,Electrician,469.0
471.0,z1,Electricity,4,3,Concrete,470.0
472.0,z1,Gypsum,9,3,Painter,471.0
473.0,z1,Structural Walls,4,1,VVS,472.0
474.0,z1,Structural Walls,6,1,Carpenter,473.0
475.0,z1,Piping,8,2,Electrician,474.0
476.0,z1,Interior Walls,7,1,VVS,475.0
477.0,z1,Floor,3,2,VVS,476.0
478.0,z1,Interior Walls,5,2,Concrete,477.0
479.0,z1,Gypsum,9,2,Concrete,478.0
480.0,z1,Sewage,6,1,Carpenter,479.0
481.0,z1,Interior Walls,5,2,Painter,480.0
482.0,z1,Floor,9,3,Carpenter,481.0
483.0,z1,Sewage,3,2,Carpenter,482.0
484.0,z1,Floor,4,3,VVS,483.0
485.0,z1,Structural Walls,8,3,Painter,484.0
486.0,z1,Floor,7,3,Carpenter,485.0
487.0,z1,Piping,1,2,Painter,486.0
488.0,z1,Structural Walls,6,2,Concrete,487.0
489.0,z1,Structural Foundation,9,3,VVS,488.0
490.0,z1,Electricity,1,3,Electrician,489.0
491.0,z1,Electricity,4,2,Concrete,490.0
492.0,z1,Structural Walls,5,2,Electrician,491.0
493.0,z1,Floor,1,2,Carpenter,492.0
494.0,z1,Piping,6,3,Painter,493.0
495.0,z1,Structural Walls,3,3,Carpenter,494.0
496.0,z1,Sewage,6,2,Carpenter,495.0
497.0,z1,Interior Walls,9,3,Painter,496.0
498.0,z1,Gypsum,6,1,Carpenter,497.0
499.0,z1,Gypsum,9,2,VVS,498.0
500.0,z1,Gypsum,4,1,Carpenter,499.0
501.0,z1,Sewage,8,1,Painter,500.0
502.0,z1,Sewage,9,1,Concrete,501.0
503.0,z1,Floor,5,1,Concrete,502.0
504.0,z1,Piping,2,1,Electrician,503.0
505.0,z1,Structural Walls,9,2,Carpenter,504.0
506.0,z1,Structural Walls,1,2,Electrician,505.0
507.0,z1,Structural Walls,3,2,Carpenter,506.0
508.0,z1,Gypsum,1,1,VVS,507.0
509.0,z1,Interior Walls,7,1,Electrician,508.0
510.0,z1,Structural Walls,9,2,Painter,509.0
511.0,z1,Piping,1,3,Electrician,510.0
512.0,z1,Floor,2,1,Concrete,511.0
513.0,z1,Floor,6,1,Painter,512.0
514.0,z1,Electricity,8,3,Electrician,513.0
515.0,z1,Structural Foundation,1,1,Carpenter,514.0
516.0,z1,Interior Walls,4,1,Carpenter,515.0
517.0,z1,Sewage,5,3,Carpenter,516.0
518.0,z1,Piping,8,3,Painter,517.0
519.0,z1,Electricity,8,3,VVS,518.0
520.0,z1,Piping,1,2,Carpenter,519.0
521.0,z1,Electricity,2,2,Electrician,520.0
522.0,z1,Piping,5,1,VVS,521.0
523.0,z1,Electricity,2,1,Carpenter,522.0
524.0,z1,Electricity,8,2,VVS,523.0
525.0,z1,Electricity,1,2,Painter,524.0
526.0,z1,Interior Walls,9,1,Electrician,525.0
527.0,z1,Piping,3,2,Painter,526.0
528.0,z1,Structural Walls,9,1,Painter,527.0
529.0,z1,Floor,1,3,VVS,528.0
530.0,z1,Sewage,3,2,Painter,529.0
531.0,z1,Interior Walls,1,3,Electrician,530.0
532.0,z1,Sewage,9,2,Painter,531.0
533.0,z1,Structural Walls,1,3,VVS,532.0
534.0,z1,Sewage,5,1,Electrician,533.0
535.0,z1,Structural Walls,4,2,Electrician,534.0
536.0,z1,Electricity,7,3,Electrician,535.0
537.0,z1,Structural Foundation,8,1,Electrician,536.0
538.0,z1,Gypsum,2,3,Concrete,537.0
539.0,z1,Interior Walls,7,1,Painter,538.0
540.0,z1,Electricity,4,2,Carpenter,539.0
541.0,z1,Structural Foundation,6,2,Electrician,540.0
542.0,z1,Structural Walls,4,3,VVS,541.0
543.0,z1,Structural Foundation,3,1,VVS,542.0
544.0,z1,Electricity,4,3,Painter,543.0
545.0,z1,Floor,4,1,Concrete,544.0
546.0,z1,Structural Foundation,2,1,Electrician,545.0
547.0,z1,Structural Foundation,6,2,VVS,546.0
