Id,Zone,Task operation,Duration,Resources,Craft,Construciton order
123.0,z0,Electricity,2,1,VVS,122.0
124.0,z0,Gypsum,2,3,Concrete,123.0
125.0,z0,Structural Walls,3,3,Painter,124.0
126.0,z0,Structural Foundation,1,1,VVS,125.0
127.0,z0,Sewage,4,2,Electrician,126.0
128.0,z0,Structural Foundation,7,1,VVS,127.0
129.0,z0,Floor,7,1,Electrician,128.0
130.0,z0,Structural Foundation,4,2,Electrician,129.0
131.0,z0,Piping,3,2,VVS,130.0
132.0,z0,Structural Foundation,7,2,Carpenter,131.0
133.0,z0,Gypsum,3,1,Concrete,132.0
134.0,z0,Sewage,2,1,Electrician,133.0
135.0,z0,Structural Walls,5,3,Concrete,134.0
136.0,z0,Sewage,8,1,Carpenter,135.0
137.0,z0,Sewage,2,1,Carpenter,136.0
138.0,z0,Structural Walls,2,1,Concrete,137.0
139.0,z0,Piping,4,2,Carpenter,138.0
140.0,z0,Gypsum,3,3,Carpenter,139.0
141.0,z0,Floor,6,1,Painter,140.0
142.0,z0,Interior Walls,7,3,Painter,141.0
143.0,z0,Interior Walls,4,2,Electrician,142.0
144.0,z0,Structural Foundation,8,1,VVS,143.0
145.0,z0,Gypsum,9,2,Carpenter,144.0
146.0,z0,Floor,6,3,Carpenter,145.0
147.0,z0,Sewage,4,1,VVS,146.0
148.0,z0,Gypsum,6,3,Concrete,147.0
149.0,z0,Floor,3,3,VVS,148.0
150.0,z0,Gypsum,6,2,Painter,149.0
151.0,z0,Electricity,9,3,Electrician,150.0
152.0,z0,Piping,6,2,Carpenter,151.0
153.0,z0,Structural Walls,7,2,VVS,152.0
154.0,z0,Piping,4,2,Concrete,153.0
155.0,z0,Floor,6,3,Electrician,154.0
156.0,z0,Sewage,3,1,Electrician,155.0
157.0,z0,Sewage,5,2,Concrete,156.0
158.0,z0,Structural Walls,2,3,Carpenter,157.0
159.0,z0,Floor,2,3,Electrician,158.0
160.0,z0,Structural Foundation,4,3,Carpenter,159.0
161.0,z0,Piping,8,1,VVS,160.0
162.0,z0,Sewage,9,1,Carpenter,161.0
163.0,z0,Interior Walls,3,3,Carpenter,162.0
164.0,z0,Structural Walls,9,3,Electrician,163.0
165.0,z0,Interior Walls,1,2,Electrician,164.0
166.0,z0,Electricity,4,2,Carpenter,165.0
167.0,z0,Sewage,9,3,Concrete,166.0
168.0,z0,Electricity,3,2,Concrete,167.0
169.0,z0,Floor,2,3,Concrete,168.0
170.0,z0,Electricity,4,2,Electrician,169.0
171.0,z0,Gypsum,1,3,Painter,170.0
172.0,z0,Sewage,6,2,Electrician,171.0
173.0,z0,Structural Walls,9,1,Carpenter,172.0
174.0,z0,Gypsum,3,2,Concrete,173.0
175.0,z0,Sewage,2,3,VVS,174.0
176.0,z0,Electricity,2,2,Carpenter,175.0
177.0,z0,Structural Foundation,5,1,Painter,176.0
178.0,z0,Electricity,9,1,Painter,177.0
179.0,z0,Structural Walls,2,1,Carpenter,178.0
180.0,z0,Structural Foundation,6,3,Painter,179.0
181.0,z0,Interior Walls,7,2,Carpenter,180.0
182.0,z0,Electricity,4,3,Electrician,181.0
183.0,z0,Structural Walls,8,3,Electrician,182.0
184.0,z0,Structural Foundation,3,3,Electrician,183.0
185.0,z0,Gypsum,2,2,Painter,184.0
186.0,z0,Sewage,6,1,Carpenter,185.0
187.0,z0,Piping,9,1,Carpenter,186.0
188.0,z0,Structural Foundation,5,1,Concrete,187.0
189.0,z0,Floor,8,3,Concrete,188.0
190.0,z0,Gypsum,3,1,Carpenter,189.0
191.0,z0,Electricity,6,3,Carpenter,190.0
192.0,z0,Structural Foundation,4,1,Carpenter,191.0
193.0,z0,Electricity,6,2,Electrician,192.0
194.0,z0,Gypsum,7,2,Electrician,193.0
195.0,z0,Structural Walls,1,1,Electrician,194.0
196.0,z0,Structural Foundation,3,2,Carpenter,195.0
197.0,z0,Sewage,3,1,VVS,196.0
198.0,z0,Piping,5,3,Electrician,197.0
199.0,z0,Structural Walls,1,1,VVS,198.0
200.0,z1,Electricity,5,3,Electrician,199.0
201.0,z1,Interior Walls,5,1,Carpenter,200.0
202.0,z1,Floor,8,2,Concrete,201.0
203.0,z1,Piping,3,2,VVS,202.0
204.0,z1,Structural Foundation,2,3,Carpenter,203.0
205.0,z1,Structural Foundation,9,2,Carpenter,204.0
206.0,z1,Electricity,9,3,Electrician,205.0
207.0,z1,Structural Walls,4,1,Concrete,206.0
208.0,z1,Gypsum,7,1,VVS,207.0
209.0,z1,Electricity,2,2,VVS,208.0
210.0,z1,Interior Walls,3,1,Painter,209.0
211.0,z1,Structural Foundation,4,1,Electrician,210.0
212.0,z1,Gypsum,6,1,VVS,211.0
213.0,z1,Electricity,8,1,VVS,212.0
214.0,z1,Structural Foundation,7,3,Concrete,213.0
215.0,z1,Electricity,3,2,Painter,214.0
216.0,z1,Electricity,1,1,Concrete,215.0
217.0,z1,Sewage,4,3,VVS,216.0
218.0,z1,Structural Foundation,8,1,Carpenter,217.0
219.0,z1,Piping,7,1,Carpenter,218.0
220.0,z1,Structural Foundation,9,1,Electrician,219.0
221.0,z1,Structural Foundation,5,2,Concrete,220.0
222.0,z1,Sewage,4,2,Carpenter,221.0
223.0,z1,Gypsum,4,1,Painter,222.0
224.0,z1,Sewage,4,1,Electrician,223.0
225.0,z1,Floor,7,1,Painter,224.0
226.0,z1,Piping,1,1,Electrician,225.0
227.0,z1,Structural Foundation,2,1,VVS,226.0
228.0,z1,Sewage,1,2,Concrete,227.0
229.0,z1,Sewage,3,1,Concrete,228.0
230.0,z1,Structural Walls,3,2,Concrete,229.0
231.0,z1,Gypsum,3,1,VVS,230.0
232.0,z1,Structural Foundation,7,3,Electrician,231.0
233.0,z1,Floor,7,1,Electrician,232.0
234.0,z1,Piping,1,1,Painter,233.0
235.0,z1,Gypsum,5,3,Painter,234.0
236.0,z1,Structural Foundation,7,2,Carpenter,235.0
237.0,z1,Gypsum,3,2,Electrician,236.0
238.0,z1,Floor,7,1,Electrician,237.0
239.0,z1,Structural Walls,8,1,Electrician,238.0
240.0,z1,Interior Walls,7,2,Concrete,239.0
241.0,z1,Electricity,3,3,Painter,240.0
242.0,z1,Sewage,1,2,Painter,241.0
243.0,z1,Piping,1,1,VVS,242.0
244.0,z1,Piping,1,2,Concrete,243.0
245.0,z1,Interior Walls,5,1,VVS,244.0
246.0,z1,Sewage,7,3,Carpenter,245.0
247.0,z1,Gypsum,1,1,Concrete,246.0
248.0,z1,Interior Walls,3,1,VVS,247.0
249.0,z1,Sewage,4,1,Painter,248.0
250.0,z1,Sewage,1,1,Carpenter,249.0
251.0,z1,Gypsum,4,3,Carpenter,250.0
252.0,z1,Piping,9,1,Concrete,251.0
253.0,z1,Electricity,3,3,Carpenter,252.0
254.0,z1,Structural Foundation,3,1,VVS,253.0
255.0,z1,Interior Walls,5,3,Electrician,254.0
256.0,z1,Sewage,8,1,Carpenter,255.0
257.0,z1,Structural Foundation,9,1,Carpenter,256.0
258.0,z1,Structural Foundation,2,3,Electrician,257.0
259.0,z1,Interior Walls,6,3,VVS,258.0
260.0,z1,Gypsum,4,3,Carpenter,259.0
261.0,z1,Structural Walls,8,2,Concrete,260.0
262.0,z1,Gypsum,1,3,Electrician,261.0
263.0,z1,Electricity,4,3,VVS,262.0
264.0,z1,Electricity,3,2,Concrete,263.0
265.0,z1,Floor,4,1,Concrete,264.0
266.0,z1,Structural Walls,5,1,VVS,265.0
267.0,z1,Sewage,5,1,Painter,266.0
268.0,z1,Gypsum,3,1,Concrete,267.0
269.0,z1,Piping,7,3,Electrician,268.0
270.0,z1,Interior Walls,3,2,Carpenter,269.0
271.0,z1,Structural Walls,1,1,Carpenter,270.0
272.0,z1,Interior Walls,3,3,VVS,271.0
273.0,z1,Gypsum,7,3,Concrete,272.0
274.0,z1,Piping,4,1,Carpenter,273.0
275.0,z1,Sewage,7,1,Concrete,274.0
276.0,z1,Structural Walls,7,2,Carpenter,275.0
277.0,z1,Sewage,1,2,Electrician,276.0
278.0,z1,Interior Walls,9,3,Painter,277.0
279.0,z1,Floor,2,3,Painter,278.0
280.0,z1,Gypsum,4,3,VVS,279.0
281.0,z1,Gypsum,9,2,Carpenter,280.0
282.0,z1,Structural Foundation,3,1,Painter,281.0
283.0,z1,Piping,2,1,Concrete,282.0
284.0,z1,Gypsum,5,1,Painter,283.0
285.0,z1,Piping,5,2,Concrete,284.0
286.0,z1,Interior Walls,8,2,Painter,285.0
287.0,z1,Floor,4,1,Painter,286.0
288.0,z1,Structural Foundation,8,3,Electrician,287.0
289.0,z1,Floor,3,2,Carpenter,288.0
290.0,z1,Electricity,4,2,VVS,289.0
291.0,z1,Structural Walls,6,1,Concrete,290.0
292.0,z1,Gypsum,9,2,Carpenter,291.0
293.0,z1,Gypsum,8,2,Electrician,292.0
294.0,z1,Piping,8,1,VVS,293.0
295.0,z1,Gypsum,8,1,Concrete,294.0
296.0,z1,Structural Foundation,8,2,Electrician,295.0
297.0,z1,Gypsum,5,3,Electrician,296.0
298.0,z1,Structural Walls,1,2,Painter,297.0
299.0,z1,Piping,3,2,Painter,298.0
300.0,z1,Sewage,2,1,Painter,299.0
301.0,z1,Gypsum,3,3,VVS,300.0
302.0,z1,Gypsum,2,2,Carpenter,301.0
303.0,z1,Gypsum,4,2,VVS,302.0
304.0,z1,Structural Walls,1,2,Concrete,303.0
305.0,z1,Interior Walls,7,1,Concrete,304.0
306.0,z1,Interior Walls,7,3,VVS,305.0
307.0,z1,Interior Walls,8,3,VVS,306.0
308.0,z1,Structural Walls,4,3,Electrician,307.0
309.0,z1,Sewage,8,2,Electrician,308.0
310.0,z1,Structural Walls,6,3,Painter,309.0
311.0,z1,Interior Walls,8,2,VVS,310.0
312.0,z1,Structural Foundation,8,3,Painter,311.0
313.0,z1,Floor,2,1,VVS,312.0
314.0,z1,Sewage,1,3,Painter,313.0
315.0,z1,Sewage,6,2,Concrete,314.0
316.0,z1,Sewage,4,2,Carpenter,315.0
317.0,z1,Interior Walls,4,1,Painter,316.0
318.0,z1,Structural Walls,7,2,Electrician,317.0
319.0,z1,Floor,6,1,Concrete,318.0
320.0,z1,Sewage,7,1,Painter,319.0
321.0,z1,Gypsum,6,2,Carpenter,320.0
322.0,z1,Sewage,7,2,Electrician,321.0
323.0,z1,Piping,7,1,Electrician,322.0
324.0,z1,Interior Walls,5,1,Carpenter,323.0
325.0,z1,Structural Foundation,9,2,Electrician,324.0
326.0,z1,Electricity,1,3,Painter,325.0
327.0,z1,Gypsum,9,2,Electrician,326.0
328.0,z1,Electricity,5,3,Concrete,327.0
329.0,z1,Interior Walls,6,3,Electrician,328.0
330.0,z1,Structural Foundation,3,1,Concrete,329.0
331.0,z1,Sewage,1,1,Painter,330.0
332.0,z1,Piping,6,1,Carpenter,331.0
333.0,z1,Sewage,6,3,VVS,332.0
334.0,z1,Electricity,1,1,Concrete,333.0
335.0,z1,Sewage,1,3,Concrete,334.0
336.0,z1,Electricity,4,1,Concrete,335.0
337.0,z1,Interior Walls,3,3,Electrician,336.0
338.0,z1,Piping,6,3,Carpenter,337.0
339.0,z1,Piping,6,1,Painter,338.0
340.0,z1,Electricity,3,2,VVS,339.0
341.0,z1,Structural Walls,2,2,VVS,340.0
342.0,z1,Structural Walls,5,1,Painter,341.0
343.0,z1,Floor,2,2,Painter,342.0
344.0,z1,Gypsum,1,3,Electrician,343.0
345.0,z1,Interior Walls,4,1,VVS,344.0
346.0,z1,Gypsum,7,1,Painter,345.0
347.0,z1,Piping,4,2,Electrician,346.0
348.0,z1,Sewage,6,1,VVS,347.0
349.0,z1,Electricity,8,1,Concrete,348.0
350.0,z1,Piping,3,3,Electrician,349.0
351.0,z1,Structural Walls,1,1,Concrete,350.0
352.0,z1,Electricity,8,1,VVS,351.0
353.0,z1,Electricity,4,3,VVS,352.0
354.0,z1,Piping,4,1,Painter,353.0
355.0,z1,Piping,8,1,VVS,354.0
356.0,z1,Piping,4,3,Concrete,355.0
357.0,z1,Interior Walls,3,1,VVS,356.0
358.0,z1,Interior Walls,1,3,Carpenter,357.0
359.0,z1,Structural Foundation,3,3,Carpenter,358.0
360.0,z1,Structural Walls,4,2,VVS,359.0
361.0,z1,Interior Walls,8,3,VVS,360.0
362.0,z1,Structural Walls,4,3,Painter,361.0
363.0,z1,Piping,3,3,Electrician,362.0
364.0,z1,Piping,3,1,Concrete,363.0
365.0,z1,Floor,4,2,Painter,364.0
366.0,z1,Sewage,6,3,Carpenter,365.0
367.0,z1,Sewage,9,2,Electrician,366.0
368.0,z1,Interior Walls,1,3,VVS,367.0
369.0,z1,Floor,4,3,Electrician,368.0
370.0,z1,Structural Walls,5,3,Concrete,369.0
371.0,z1,Sewage,5,1,VVS,370.0
372.0,z1,Electricity,9,3,Painter,371.0
373.0,z1,Structural Foundation,9,2,Concrete,372.0
374.0,z1,Floor,8,1,Carpenter,373.0
375.0,z1,Structural Foundation,9,3,Electrician,374.0
376.0,z1,Electricity,6,3,Electrician,375.0
377.0,z1,Structural Foundation,8,3,Painter,376.0
378.0,z1,Floor,2,2,Painter,377.0
379.0,z1,Gypsum,9,3,Carpenter,378.0
380.0,z1,Interior Walls,8,2,Concrete,379.0
381.0,z1,Interior Walls,7,2,Electrician,380.0
382.0,z1,Interior Walls,6,3,VVS,381.0
383.0,z1,Gypsum,2,2,Carpenter,382.0
384.0,z1,Floor,7,1,Concrete,383.0
385.0,z1,Structural Foundation,2,3,Painter,384.0
386.0,z1,Electricity,1,3,VVS,385.0
387.0,z1,Electricity,2,2,Concrete,386.0
388.0,z1,Electricity,8,2,Carpenter,387.0
389.0,z1,Electricity,8,3,Painter,388.0
390.0,z1,Interior Walls,4,1,VVS,389.0
391.0,z1,Piping,9,1,Electrician,390.0
392.0,z1,Structural Foundation,5,1,Electrician,391.0
393.0,z1,Electricity,8,2,Painter,392.0
394.0,z1,Floor,7,3,VVS,393.0
395.0,z1,Sewage,5,1,Painter,394.0
396.0,z1,Piping,9,3,Carpenter,395.0
397.0,z1,Structural Walls,4,1,Electrician,396.0
398.0,z1,Gypsum,7,2,Carpenter,397.0
399.0,z1,Gypsum,7,2,Electrician,398.0
400.0,z2,Gypsum,1,3,Painter,399.0
401.0,z2,Electricity,6,3,VVS,400.0
402.0,z2,Electricity,6,3,VVS,401.0
403.0,z2,Gypsum,4,1,Painter,402.0
404.0,z2,Structural Walls,6,2,VVS,403.0
405.0,z2,Floor,7,1,VVS,404.0
406.0,z2,Floor,8,3,Concrete,405.0
407.0,z2,Interior Walls,1,2,VVS,406.0
408.0,z2,Gypsum,4,2,Carpenter,407.0
409.0,z2,Electricity,8,3,VVS,408.0
410.0,z2,Sewage,7,1,Carpenter,409.0
411.0,z2,Interior Walls,2,1,Painter,410.0
412.0,z2,Sewage,6,3,Electrician,411.0
413.0,z2,Structural Foundation,9,2,Carpenter,412.0
414.0,z2,Piping,1,3,Carpenter,413.0
415.0,z2,Sewage,8,1,Concrete,414.0
416.0,z2,Piping,6,3,Painter,415.0
417.0,z2,Gypsum,7,3,Electrician,416.0
418.0,z2,Electricity,7,3,Electrician,417.0
419.0,z2,Electricity,1,1,Concrete,418.0
420.0,z2,Piping,6,1,Carpenter,419.0
421.0,z2,Electricity,4,1,VVS,420.0
422.0,z2,Gypsum,8,2,Painter,421.0
423.0,z2,Floor,3,2,Concrete,422.0
424.0,z2,Structural Foundation,1,2,VVS,423.0
425.0,z2,Sewage,6,1,Concrete,424.0
426.0,z2,Floor,5,3,Painter,425.0
427.0,z2,Structural Walls,9,1,Carpenter,426.0
428.0,z2,Gypsum,1,3,VVS,427.0
429.0,z2,Interior Walls,9,3,Electrician,428.0
430.0,z2,Sewage,5,3,Painter,429.0
431.0,z2,Sewage,9,1,Concrete,430.0
432.0,z2,Interior Walls,5,2,Electrician,431.0
433.0,z2,Structural Foundation,5,1,Concrete,432.0
434.0,z2,Gypsum,3,3,Painter,433.0
435.0,z2,Interior Walls,4,2,VVS,434.0
436.0,z2,Floor,6,2,VVS,435.0
437.0,z2,Gypsum,3,2,VVS,436.0
438.0,z2,Interior Walls,4,3,VVS,437.0
439.0,z2,Interior Walls,7,1,Painter,438.0
440.0,z2,Floor,8,1,Painter,439.0
441.0,z2,Floor,7,2,Painter,440.0
442.0,z2,Electricity,4,1,VVS,441.0
443.0,z2,Electricity,7,1,Concrete,442.0
444.0,z2,Gypsum,8,2,VVS,443.0
445.0,z2,Structural Foundation,2,2,VVS,444.0
446.0,z2,Floor,2,2,Carpenter,445.0
447.0,z2,Sewage,5,1,Painter,446.0
448.0,z2,Structural Foundation,2,3,Concrete,447.0
449.0,z2,Gypsum,9,3,Painter,448.0
450.0,z2,Structural Walls,9,1,Painter,449.0
451.0,z2,Structural Walls,1,2,Carpenter,450.0
452.0,z2,Structural Walls,1,1,Electrician,451.0
453.0,z2,Interior Walls,9,2,Electrician,452.0
454.0,z2,Electricity,1,1,Concrete,453.0
455.0,z2,Structural Walls,1,1,Painter,454.0
456.0,z2,Electricity,9,1,Electrician,455.0
457.0,z2,Structural Foundation,2,2,Concrete,456.0
458.0,z2,Electricity,1,2,Electrician,457.0
459.0,z2,Electricity,9,1,Electrician,458.0
460.0,z2,Structural Foundation,7,3,Electrician,459.0
461.0,z2,Interior Walls,5,2,Carpenter,460.0
462.0,z2,Piping,2,3,Concrete,461.0
463.0,z2,Floor,5,1,VVS,462.0
464.0,z2,Structural Walls,4,1,Carpenter,463.0
465.0,z2,Sewage,6,2,VVS,464.0
466.0,z2,Interior Walls,1,2,Carpenter,465.0
467.0,z2,Electricity,9,3,Carpenter,466.0
468.0,z2,Structural Walls,1,1,Painter,467.0
469.0,z2,Electricity,8,1,Painter,468.0
470.0,z2,Structural Foundation,3,2,Carpenter,469.0
471.0,z2,Structural Walls,4,2,Electrician,470.0
472.0,z2,Interior Walls,6,1,Carpenter,471.0
473.0,z2,Electricity,8,1,Electrician,472.0
474.0,z2,Gypsum,7,2,Concrete,473.0
475.0,z2,Gypsum,2,2,Painter,474.0
476.0,z2,Structural Walls,3,3,VVS,475.0
477.0,z2,Piping,9,1,Painter,476.0
478.0,z2,Gypsum,2,3,Concrete,477.0
479.0,z2,Structural Walls,1,2,Painter,478.0
480.0,z2,Structural Foundation,1,2,Carpenter,479.0
481.0,z2,Floor,6,1,Electrician,480.0
482.0,z2,Structural Foundation,5,3,Painter,481.0
483.0,z2,Piping,4,2,Concrete,482.0
484.0,z2,Structural Walls,6,1,VVS,483.0
485.0,z2,Electricity,4,3,Electrician,484.0
486.0,z2,Structural Foundation,4,1,Concrete,485.0
487.0,z2,Electricity,4,3,Carpenter,486.0
488.0,z2,Gypsum,4,3,VVS,487.0
489.0,z2,Interior Walls,9,3,Concrete,488.0
490.0,z2,Structural Walls,4,1,Concrete,489.0
491.0,z2,Electricity,4,3,VVS,490.0
492.0,z2,Electricity,2,3,Concrete,491.0
493.0,z2,Electricity,1,3,VVS,492.0
494.0,z2,Electricity,9,2,Electrician,493.0
495.0,z2,Electricity,7,3,VVS,494.0
496.0,z2,Electricity,7,2,Carpenter,495.0
497.0,z2,Gypsum,1,1,Concrete,496.0
498.0,z2,Floor,1,1,VVS,497.0
499.0,z2,Structural Walls,7,3,Concrete,498.0
500.0,z2,Gypsum,6,2,Carpenter,499.0
501.0,z2,Structural Walls,3,2,VVS,500.0
502.0,z2,Structural Walls,6,3,Painter,501.0
503.0,z2,Floor,5,2,Painter,502.0
504.0,z2,Floor,5,2,VVS,503.0
505.0,z2,Piping,6,2,VVS,504.0
506.0,z2,Piping,9,1,Electrician,505.0
507.0,z2,Structural Foundation,7,3,Painter,506.0
508.0,z2,Piping,5,2,VVS,507.0
509.0,z2,Structural Foundation,7,3,VVS,508.0
510.0,z2,Piping,2,3,VVS,509.0
511.0,z2,Floor,6,3,Carpenter,510.0
512.0,z2,Structural Walls,7,3,VVS,511.0
513.0,z2,Gypsum,4,2,Concrete,512.0
514.0,z2,Electricity,4,2,Carpenter,513.0
515.0,z2,Interior Walls,6,2,Painter,514.0
516.0,z2,Floor,7,2,Electrician,515.0
517.0,z2,Floor,8,1,Painter,516.0
518.0,z2,Interior Walls,5,3,Carpenter,517.0
519.0,z2,Interior Walls,7,1,Carpenter,518.0
520.0,z2,Floor,5,3,VVS,519.0
521.0,z2,Floor,9,2,Electrician,520.0
522.0,z2,Structural Walls,5,3,Carpenter,521.0
523.0,z2,Piping,3,2,Electrician,522.0
524.0,z2,Structural Foundation,3,3,Painter,523.0
525.0,z2,Gypsum,4,3,Carpenter,524.0
526.0,z2,Interior Walls,1,3,Concrete,525.0
527.0,z2,Electricity,6,1,Concrete,526.0
528.0,z2,Floor,5,1,Carpenter,527.0
529.0,z2,Structural Walls,3,1,VVS,528.0
530.0,z2,Structural Foundation,9,3,Carpenter,529.0
531.0,z2,Gypsum,2,1,Painter,530.0
532.0,z2,Structural Walls,4,3,Carpenter,531.0
533.0,z2,Gypsum,4,2,Painter,532.0
534.0,z2,Gypsum,2,1,Carpenter,533.0
535.0,z2,Piping,6,3,Carpenter,534.0
536.0,z2,Gypsum,9,1,Painter,535.0
537.0,z2,Structural Foundation,1,1,Painter,536.0
538.0,z2,Piping,8,3,Electrician,537.0
539.0,z2,Gypsum,9,2,Electrician,538.0
540.0,z2,Interior Walls,3,2,Carpenter,539.0
541.0,z2,Interior Walls,7,3,Electrician,540.0
542.0,z2,Piping,1,2,VVS,541.0
